Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
Yes,safeds,No,safeds.exceptions._generic._check_upper_bound.272.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.270627
Yes,safeds,No,safeds.exceptions._ml.__init__.11.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.271634
Yes,safeds,No,safeds.exceptions._ml.__init__.25.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.271634
Yes,safeds,No,safeds.exceptions._ml.__init__.32.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.271634
Yes,safeds,No,safeds.exceptions._ml.__init__.46.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.272639
Yes,safeds,No,safeds.exceptions._ml.__init__.53.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.272639
Yes,safeds,No,safeds.exceptions._ml.__init__.67.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.273644
Yes,safeds,No,safeds.exceptions._ml.__init__.74.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.273644
Yes,safeds,No,safeds.ml.classical.regression._ada_boost.__init__.39.4,43,42,31,6,0.9767441860465116,0.7209302325581395,Impure,Impure,2025-01-13 23:40:37.274647
Yes,safeds,No,safeds.ml.classical.regression._ada_boost.learner.67.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.274647
Yes,safeds,No,safeds.ml.classical.regression._ada_boost.maximum_number_of_learners.79.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.274647
Yes,safeds,No,safeds.ml.classical.regression._ada_boost.learning_rate.91.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.275742
Yes,safeds,No,safeds.ml.classical.regression._ada_boost.fit.102.4,1610,1609,1073,11,0.9993788819875776,0.6664596273291925,Impure,Impure,2025-01-13 23:40:37.279731
Yes,safeds,No,safeds.ml.classical.regression._ada_boost.predict.145.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,Impure,Impure,2025-01-13 23:40:37.286853
Yes,safeds,No,safeds.ml.classical.regression._ada_boost.is_fitted.178.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.287897
Yes,safeds,Yes,safeds.ml.classical.regression._ada_boost._get_sklearn_regressor.189.4,21,20,11,2,0.9523809523809523,0.5238095238095238,Impure,Impure,2025-01-13 23:40:37.287897
Yes,safeds,No,safeds.ml.classical.classification._classifier.fit.21.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.289032
Yes,safeds,No,safeds.ml.classical.classification._classifier.predict.44.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.289032
Yes,safeds,No,safeds.ml.classical.classification._classifier.is_fitted.71.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.290085
Yes,safeds,No,safeds.ml.classical.classification._classifier._get_sklearn_classifier.82.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.290085
Yes,safeds,No,safeds.ml.classical.classification._classifier.accuracy.93.4,17857,17856,11927,12,0.9999439995519964,0.6679173433387467,Impure,Impure,2025-01-13 23:40:37.330693
Yes,safeds,No,safeds.ml.classical.classification._classifier.precision.120.4,17857,17856,11927,12,0.9999439995519964,0.6679173433387467,Impure,Impure,2025-01-13 23:40:37.374577
Yes,safeds,No,safeds.ml.classical.classification._classifier.recall.157.4,17857,17856,11927,12,0.9999439995519964,0.6679173433387467,Impure,Impure,2025-01-13 23:40:37.417462
Yes,safeds,No,safeds.ml.classical.classification._classifier.f1_score.194.4,17857,17856,11927,12,0.9999439995519964,0.6679173433387467,Impure,Impure,2025-01-13 23:40:37.463339
Yes,safeds,No,safeds.ml.classical.regression._decision_tree.__init__.20.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:40:37.463339
Yes,safeds,No,safeds.ml.classical.regression._decision_tree.fit.26.4,1549,1548,1033,11,0.9993544222078761,0.6668818592640413,Impure,Impure,2025-01-13 23:40:37.469534
Yes,safeds,No,safeds.ml.classical.regression._decision_tree.predict.65.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,Impure,Impure,2025-01-13 23:40:37.476570
Yes,safeds,No,safeds.ml.classical.regression._decision_tree.is_fitted.98.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.476570
Yes,safeds,No,safeds.ml.classical.regression._decision_tree._get_sklearn_regressor.109.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.477574
Yes,safeds,No,safeds.ml.classical.regression._gradient_boosting.__init__.37.4,43,42,31,6,0.9767441860465116,0.7209302325581395,Impure,Pure,2025-01-13 23:40:37.477574
Yes,safeds,No,safeds.ml.classical.regression._gradient_boosting.number_of_trees.54.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.478578
Yes,safeds,No,safeds.ml.classical.regression._gradient_boosting.learning_rate.66.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.478578
Yes,safeds,No,safeds.ml.classical.regression._gradient_boosting.fit.77.4,1591,1590,1063,11,0.9993714644877436,0.6681332495285983,Impure,Impure,2025-01-13 23:40:37.482593
Yes,safeds,No,safeds.ml.classical.regression._gradient_boosting.predict.116.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,Impure,Impure,2025-01-13 23:40:37.490059
Yes,safeds,No,safeds.ml.classical.regression._gradient_boosting.is_fitted.149.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.491063
Yes,safeds,No,safeds.ml.classical.regression._gradient_boosting._get_sklearn_regressor.160.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.491063
Yes,safeds,No,safeds.ml.classical.regression._k_nearest_neighbors.__init__.34.4,35,34,26,6,0.9714285714285714,0.7428571428571429,Impure,Pure,2025-01-13 23:40:37.491063
Yes,safeds,No,safeds.ml.classical.regression._k_nearest_neighbors.number_of_neighbors.48.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.492067
Yes,safeds,No,safeds.ml.classical.regression._k_nearest_neighbors.fit.59.4,1585,1584,1060,11,0.9993690851735015,0.668769716088328,Impure,Impure,2025-01-13 23:40:37.496336
Yes,safeds,No,safeds.ml.classical.regression._k_nearest_neighbors.predict.110.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,Impure,Impure,2025-01-13 23:40:37.502674
Yes,safeds,No,safeds.ml.classical.regression._k_nearest_neighbors.is_fitted.143.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.503942
Yes,safeds,No,safeds.ml.classical.regression._k_nearest_neighbors._get_sklearn_regressor.154.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.503942
Yes,safeds,No,safeds.ml.classical.classification._logistic_regression.__init__.20.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:40:37.504956
Yes,safeds,No,safeds.ml.classical.classification._logistic_regression.fit.26.4,1549,1548,1033,11,0.9993544222078761,0.6668818592640413,Impure,Impure,2025-01-13 23:40:37.508188
Yes,safeds,No,safeds.ml.classical.classification._logistic_regression.predict.65.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,Impure,Impure,2025-01-13 23:40:37.513374
Yes,safeds,No,safeds.ml.classical.classification._logistic_regression.is_fitted.98.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.514854
Yes,safeds,No,safeds.ml.classical.classification._logistic_regression._get_sklearn_classifier.109.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.514854
Yes,safeds,No,safeds.ml.classical.regression._random_forest.__init__.32.4,35,34,26,6,0.9714285714285714,0.7428571428571429,Impure,Pure,2025-01-13 23:40:37.515924
Yes,safeds,No,safeds.ml.classical.regression._random_forest.number_of_trees.46.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.515924
Yes,safeds,No,safeds.ml.classical.regression._random_forest.fit.57.4,1583,1582,1058,11,0.9993682880606444,0.6683512318382817,Impure,Impure,2025-01-13 23:40:37.523240
Yes,safeds,No,safeds.ml.classical.regression._random_forest.predict.96.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,Impure,Impure,2025-01-13 23:40:37.529793
Yes,safeds,No,safeds.ml.classical.regression._random_forest.is_fitted.129.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.529793
Yes,safeds,No,safeds.ml.classical.regression._random_forest._get_sklearn_regressor.140.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.530794
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.get_sklearn_kernel.22.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.530794
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.__init__.50.4,35,34,26,6,0.9714285714285714,0.7428571428571429,Impure,Pure,2025-01-13 23:40:37.532062
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.c.63.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.532062
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.kernel.75.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.533073
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.get_sklearn_kernel.88.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.534058
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.__init__.100.12,35,34,26,6,0.9714285714285714,0.7428571428571429,Impure,Pure,2025-01-13 23:40:37.535060
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.get_sklearn_kernel.105.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.536141
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.get_sklearn_kernel.117.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.537143
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.get_sklearn_kernel.129.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.537143
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine._get_kernel_name.140.4,4,3,3,1,0.75,0.75,Impure,Impure,2025-01-13 23:40:37.538175
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.fit.165.4,1583,1582,1058,11,0.9993682880606444,0.6683512318382817,Impure,Impure,2025-01-13 23:40:37.542583
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.predict.204.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,Impure,Impure,2025-01-13 23:40:37.548566
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.is_fitted.237.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.548566
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine._get_sklearn_regressor.248.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.549807
Yes,safeds,No,safeds.ml.classical.regression._elastic_net_regression.__init__.37.4,37,36,28,6,0.972972972972973,0.7567567567567568,Impure,Impure,2025-01-13 23:40:37.549807
Yes,safeds,No,safeds.ml.classical.regression._elastic_net_regression.alpha.84.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.549807
Yes,safeds,No,safeds.ml.classical.regression._elastic_net_regression.lasso_ratio.96.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.552303
Yes,safeds,No,safeds.ml.classical.regression._elastic_net_regression.fit.107.4,1585,1584,1060,11,0.9993690851735015,0.668769716088328,Impure,Impure,2025-01-13 23:40:37.556528
Yes,safeds,No,safeds.ml.classical.regression._elastic_net_regression.predict.146.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,Impure,Impure,2025-01-13 23:40:37.562831
Yes,safeds,No,safeds.ml.classical.regression._elastic_net_regression.is_fitted.179.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.563844
Yes,safeds,No,safeds.ml.classical.regression._elastic_net_regression._get_sklearn_regressor.190.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.563844
Yes,safeds,No,safeds.ml.classical.regression._lasso_regression.__init__.33.4,36,35,27,6,0.9722222222222222,0.75,Impure,Impure,2025-01-13 23:40:37.564907
Yes,safeds,No,safeds.ml.classical.regression._lasso_regression.alpha.56.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.564907
Yes,safeds,No,safeds.ml.classical.regression._lasso_regression.fit.67.4,1584,1583,1059,11,0.9993686868686869,0.6685606060606061,Impure,Impure,2025-01-13 23:40:37.571005
Yes,safeds,No,safeds.ml.classical.regression._lasso_regression.predict.106.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,Impure,Impure,2025-01-13 23:40:37.576989
Yes,safeds,No,safeds.ml.classical.regression._lasso_regression.is_fitted.139.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.577986
Yes,safeds,No,safeds.ml.classical.regression._lasso_regression._get_sklearn_regressor.150.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.577986
Yes,safeds,No,safeds.ml.classical.regression._linear_regression.__init__.20.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:40:37.577986
Yes,safeds,No,safeds.ml.classical.regression._linear_regression.fit.26.4,1549,1548,1033,11,0.9993544222078761,0.6668818592640413,Impure,Impure,2025-01-13 23:40:37.582080
Yes,safeds,No,safeds.ml.classical.regression._linear_regression.predict.65.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,Impure,Impure,2025-01-13 23:40:37.589509
Yes,safeds,No,safeds.ml.classical.regression._linear_regression.is_fitted.98.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.590678
Yes,safeds,No,safeds.ml.classical.regression._linear_regression._get_sklearn_regressor.109.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.590678
Yes,safeds,No,safeds.ml.classical.regression._regressor.fit.20.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.590678
Yes,safeds,No,safeds.ml.classical.regression._regressor.predict.43.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.591738
Yes,safeds,No,safeds.ml.classical.regression._regressor.is_fitted.70.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.591738
Yes,safeds,No,safeds.ml.classical.regression._regressor._get_sklearn_regressor.81.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.591738
Yes,safeds,No,safeds.ml.classical.regression._regressor.mean_squared_error.92.4,25520,25519,17046,12,0.999960815047022,0.6679467084639499,Impure,Impure,2025-01-13 23:40:37.649116
Yes,safeds,No,safeds.ml.classical.regression._regressor.mean_absolute_error.120.4,25520,25519,17046,12,0.999960815047022,0.6679467084639499,Impure,Impure,2025-01-13 23:40:37.718916
Yes,safeds,No,safeds.ml.classical.regression._regressor._check_metrics_preconditions.149.0,13,12,10,3,0.9230769230769231,0.7692307692307693,Impure,Impure,2025-01-13 23:40:37.720418
Yes,safeds,No,safeds.ml.classical.regression._ridge_regression.__init__.34.4,37,36,28,6,0.972972972972973,0.7567567567567568,Impure,Impure,2025-01-13 23:40:37.721423
Yes,safeds,No,safeds.ml.classical.regression._ridge_regression.alpha.57.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.722434
Yes,safeds,No,safeds.ml.classical.regression._ridge_regression.fit.68.4,1585,1584,1060,11,0.9993690851735015,0.668769716088328,Impure,Impure,2025-01-13 23:40:37.726422
Yes,safeds,No,safeds.ml.classical.regression._ridge_regression.predict.107.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,Impure,Impure,2025-01-13 23:40:37.732406
Yes,safeds,No,safeds.ml.classical.regression._ridge_regression.is_fitted.140.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.732406
Yes,safeds,No,safeds.ml.classical.regression._ridge_regression._get_sklearn_regressor.151.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.733840
Yes,safeds,No,safeds.ml.hyperparameters._choice.__init__.16.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.733840
Yes,safeds,No,safeds.ml.hyperparameters._choice.__contains__.27.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.734840
Yes,safeds,No,safeds.ml.hyperparameters._choice.__iter__.43.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.735837
Yes,safeds,No,safeds.ml.hyperparameters._choice.__len__.54.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.736834
Yes,safeds,No,safeds.config._device._get_device.5.0,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.736834
Yes,safeds,No,safeds.ml.classical.classification._random_forest.__init__.32.4,35,34,26,6,0.9714285714285714,0.7428571428571429,Impure,Pure,2025-01-13 23:40:37.738158
Yes,safeds,No,safeds.ml.classical.classification._random_forest.number_of_trees.46.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.739179
Yes,safeds,No,safeds.ml.classical.classification._random_forest.fit.57.4,1583,1582,1058,11,0.9993682880606444,0.6683512318382817,Impure,Impure,2025-01-13 23:40:37.743168
Yes,safeds,No,safeds.ml.classical.classification._random_forest.predict.96.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,Impure,Impure,2025-01-13 23:40:37.749153
Yes,safeds,No,safeds.ml.classical.classification._random_forest.is_fitted.129.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.749153
Yes,safeds,No,safeds.ml.classical.classification._random_forest._get_sklearn_classifier.140.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.750150
Yes,safeds,No,safeds.ml.classical.classification._k_nearest_neighbors.__init__.34.4,35,34,26,6,0.9714285714285714,0.7428571428571429,Impure,Pure,2025-01-13 23:40:37.751149
Yes,safeds,No,safeds.ml.classical.classification._k_nearest_neighbors.number_of_neighbors.48.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.752153
Yes,safeds,No,safeds.ml.classical.classification._k_nearest_neighbors.fit.59.4,1585,1584,1060,11,0.9993690851735015,0.668769716088328,Impure,Impure,2025-01-13 23:40:37.757131
Yes,safeds,No,safeds.ml.classical.classification._k_nearest_neighbors.predict.109.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,Impure,Impure,2025-01-13 23:40:37.763115
Yes,safeds,No,safeds.ml.classical.classification._k_nearest_neighbors.is_fitted.142.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.764113
Yes,safeds,No,safeds.ml.classical.classification._k_nearest_neighbors._get_sklearn_classifier.153.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.764113
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.get_sklearn_kernel.22.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.765119
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.__init__.50.4,35,34,26,6,0.9714285714285714,0.7428571428571429,Impure,Pure,2025-01-13 23:40:37.765119
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.c.63.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.766213
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.kernel.75.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.767329
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.get_sklearn_kernel.88.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.767329
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.__init__.100.12,35,34,26,6,0.9714285714285714,0.7428571428571429,Impure,Pure,2025-01-13 23:40:37.768755
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.get_sklearn_kernel.105.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.769983
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.get_sklearn_kernel.117.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.769983
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.get_sklearn_kernel.129.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:40:37.771020
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine._get_kernel_name.140.4,4,3,3,1,0.75,0.75,Impure,Pure,2025-01-13 23:40:37.771999
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.fit.165.4,1583,1582,1058,11,0.9993682880606444,0.6683512318382817,Impure,Impure,2025-01-13 23:40:37.776133
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.predict.204.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,Impure,Impure,2025-01-13 23:40:37.783800
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.is_fitted.237.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.784843
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine._get_sklearn_classifier.248.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.786204
Yes,safeds,No,safeds.ml.classical.classification._ada_boost.__init__.39.4,43,42,31,6,0.9767441860465116,0.7209302325581395,Impure,Pure,2025-01-13 23:40:37.787549
Yes,safeds,No,safeds.ml.classical.classification._ada_boost.learner.67.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.787549
Yes,safeds,No,safeds.ml.classical.classification._ada_boost.maximum_number_of_learners.79.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.788582
Yes,safeds,No,safeds.ml.classical.classification._ada_boost.learning_rate.91.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.788582
Yes,safeds,No,safeds.ml.classical.classification._ada_boost.fit.102.4,1604,1603,1070,11,0.9993765586034913,0.6670822942643392,Impure,Impure,2025-01-13 23:40:37.792774
Yes,safeds,No,safeds.ml.classical.classification._ada_boost.predict.145.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,Impure,Impure,2025-01-13 23:40:37.798474
Yes,safeds,No,safeds.ml.classical.classification._ada_boost.is_fitted.178.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.798474
Yes,safeds,Yes,safeds.ml.classical.classification._ada_boost._get_sklearn_classifier.189.4,15,14,8,2,0.9333333333333333,0.5333333333333333,Impure,Impure,2025-01-13 23:40:37.799929
Yes,safeds,No,safeds.ml.classical.classification._decision_tree.__init__.20.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:40:37.799929
Yes,safeds,No,safeds.ml.classical.classification._decision_tree.fit.26.4,1549,1548,1033,11,0.9993544222078761,0.6668818592640413,Impure,Impure,2025-01-13 23:40:37.805587
Yes,safeds,No,safeds.ml.classical.classification._decision_tree.predict.65.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,Impure,Impure,2025-01-13 23:40:37.816212
Yes,safeds,No,safeds.ml.classical.classification._decision_tree.is_fitted.98.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.817212
Yes,safeds,No,safeds.ml.classical.classification._decision_tree._get_sklearn_classifier.109.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:40:37.818320
Yes,safeds,No,safeds.ml.classical.classification._gradient_boosting.__init__.37.4,43,42,31,6,0.9767441860465116,0.7209302325581395,Impure,Pure,2025-01-13 23:40:37.819325
Yes,safeds,No,safeds.ml.classical.classification._gradient_boosting.number_of_trees.54.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.820351
Yes,safeds,No,safeds.ml.classical.classification._gradient_boosting.learning_rate.66.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.820351
Yes,safeds,No,safeds.ml.classical.classification._gradient_boosting.fit.77.4,1591,1590,1063,11,0.9993714644877436,0.6681332495285983,Impure,Impure,2025-01-13 23:40:37.824465
Yes,safeds,No,safeds.ml.classical.classification._gradient_boosting.predict.116.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,Impure,Impure,2025-01-13 23:40:37.830676
Yes,safeds,No,safeds.ml.classical.classification._gradient_boosting.is_fitted.149.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:40:37.830676
Yes,safeds,No,safeds.ml.classical.classification._gradient_boosting._get_sklearn_classifier.160.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:40:37.831862
Yes,safeds,No,safeds.ml.classical._util_sklearn.fit.19.0,1543,1542,1030,10,0.9993519118600129,0.6675307841866494,Impure,Impure,2025-01-13 23:40:37.837455
Yes,safeds,No,safeds.ml.classical._util_sklearn.predict.80.0,2549,2548,1703,10,0.9996076892899176,0.6681051392703021,Impure,Impure,2025-01-13 23:40:37.843439
